IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,BYRNO,VehBCost,IsOnlineSale,WarrantyCost
0,01-12-2010,MANHEIM,2005,5,NISSAN,ALTIMA,Bas,4D SEDAN,WHITE,AUTO,75679,TOP LINE ASIAN,MEDIUM,OTHER,,7456,9919,11703,5976,7190,9374,10780,25100,6920,0,686
0,1/26/2010,MANHEIM,2005,5,CHEVROLET,CAVALIER 4C,Bas,4D SEDAN,WHITE,AUTO,80454,AMERICAN,COMPACT,GM,2778,3592,5940,6801,3265,4219,6274,6907,18822,3975,0,1243
0,05-11-2010,MANHEIM,2005,5,CHEVROLET,CAVALIER 4C,Bas,2D COUPE,ORANGE,MANUAL,95040,AMERICAN,COMPACT,GM,3557,,6458,7256,3232,4365,6072,7126,18822,3965,0,1341
0,5/18/2010,MANHEIM,2006,4,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L,SILVER,AUTO,94800,AMERICAN,MEDIUM SUV,GM,10332,12281,,17775,9987,12424,14369,16260,8655,8200,0,2351
0,5/25/2010,MANHEIM,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,BEIGE,MANUAL,67890,TOP LINE ASIAN,MEDIUM,OTHER,8512,10241,,13759,7253,8704,10885,12477,18822,6920,0,630
0,5/25/2010,MANHEIM,2005,5,CHEVROLET,MALIBU MAXX V6,LS,4D SEDAN LS,GREEN,AUTO,81260,AMERICAN,MEDIUM,GM,4924,6275,8145,9666,4689,6063,7672,9275,25100,7400,0,1373
0,06-08-2010,MANHEIM,2003,7,CHEVROLET,CAVALIER 4C,LS,4D SEDAN LS,BLUE,AUTO,85870,AMERICAN,COMPACT,GM,,3135,5057,6087,2163,2930,4825,5673,25100,4365,0,1543
0,6/22/2010,MANHEIM,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,GREY,AUTO,61247,AMERICAN,MEDIUM,CHRYSLER,7313,8853,10943,12348,6953,8360,,12076,18822,6985,0,825
0,9/14/2009,MANHEIM,2007,2,CHEVROLET,MALIBU 4C 2.2L I4 MP,LS,4D SEDAN LS,MAROON,AUTO,80017,AMERICAN,MEDIUM,GM,6937,7956,7992,9092,6478,7339,10179,11759,17675,5600,0,1113
0,9/21/2009,MANHEIM,2005,4,CHEVROLET,MALIBU 4C 2.2L I4 MP,Cla,4D SEDAN CLASSIC,SILVER,AUTO,88211,AMERICAN,MEDIUM,GM,4195,5777,5031,,,4433,3964,5288,18880,3700,0,1243
0,9/21/2009,MANHEIM,2006,3,SUZUKI,RENO 2.0L I4 EFI,,4D SEDAN,BLACK,AUTO,34831,OTHER ASIAN,COMPACT,OTHER,4029,5092,4851,5999,4148,5149,4980,6061,18880,5235,0,462
1,9/21/2009,MANHEIM,2002,7,CHEVROLET,MALIBU V6 3.1L V6 SF,Bas,4D SEDAN,SILVER,AUTO,86190,AMERICAN,MEDIUM,GM,2216,3166,2893,3919,2216,3166,2893,3919,18880,3600,0,2712
0,9/28/2009,MANHEIM,2005,4,CHEVROLET,MALIBU 4C 2.2L I4 MP,Bas,4D SEDAN,BLUE,AUTO,71308,AMERICAN,MEDIUM,GM,5212,6584,,7611,4808,6027,9684,13415,20928,5700,0,1038
0,9/28/2009,MANHEIM,2006,3,MAZDA,MAZDA3 2.0L I4 MFI /,i,4D SEDAN I,RED,MANUAL,62015,OTHER ASIAN,MEDIUM,OTHER,8611,10591,9800,11938,7898,9551,11434,13162,20928,6500,0,923
1,9/28/2009,MANHEIM,2006,3,DODGE,STRATUS 4C 2.4L I4 S,SXT,4D SEDAN,WHITE,AUTO,68816,AMERICAN,MEDIUM,CHRYSLER,4732,6097,5611,7085,4161,5107,7118,8102,20928,5000,0,1020
0,9/28/2009,MANHEIM,2004,5,SATURN,ION 2.2L I-4 MPI DOH,3,2D QUAD COUPE LEVEL 3,WHITE,AUTO,71604,AMERICAN,MEDIUM,GM,4648,6667,5520,7700,3937,4953,7121,8336,20928,5000,0,803
0,10-05-2009,MANHEIM,2007,2,SUZUKI,RENO 2.0L I4 EFI,,4D SEDAN,RED,AUTO,46812,OTHER ASIAN,COMPACT,OTHER,4602,5635,5470,6586,4708,5825,5585,6791,21973,4200,0,482
1,10/16/2009,MANHEIM,2004,5,CHRYSLER,SEBRING 4C 2.4L I-4,Bas,2D CONVERTIBLE,MAROON,AUTO,98116,AMERICAN,MEDIUM,CHRYSLER,,4413,3979,5266,2915,4176,3648,5010,99740,3200,0,1341
0,11-02-2009,MANHEIM,2002,7,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,GREEN,AUTO,90116,AMERICAN,MEDIUM SUV,GM,,5923,5643,6897,4853,5926,8257,9366,18880,6700,0,2651
0,11/30/2009,MANHEIM,2005,4,NISSAN,ALTIMA,Bas,4D SEDAN,BEIGE,AUTO,79215,TOP LINE ASIAN,MEDIUM,OTHER,6313,7577,7318,8683,6184,7619,9961,11539,20740,7635,0,686
1,12-04-2009,MANHEIM,2002,7,CHEVROLET,CAVALIER 4C,Bas,2D COUPE,GOLD,AUTO,29974,AMERICAN,COMPACT,GM,1866,2654,4371,5544,1937,,4479,6311,1191,4200,1,1062
0,12/14/2009,MANHEIM,2003,6,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,RED,AUTO,79611,AMERICAN,MEDIUM SUV,GM,5722,7115,9386,10831,6221,7277,10083,11619,19619,8200,0,2274
0,12/14/2009,MANHEIM,2004,5,CHEVROLET,MALIBU MAXX V6,LT,4D SEDAN LS,BLACK,AUTO,54380,AMERICAN,MEDIUM,GM,4325,,7717,8655,5285,6285,8676,9638,19619,7300,0,1003
0,12/21/2009,MANHEIM,2007,2,DODGE,CALIBER,Bas,4D WAGON,WHITE,AUTO,49304,AMERICAN,MEDIUM,CHRYSLER,6956,8469,10927,12061,7639,8875,11066,12247,52117,7035,0,693
0,01-11-2010,MANHEIM,2004,6,CHEVROLET,TRAILBLAZER 4WD 6C,Nor,4D SUV 4.2L LS,SILVER,AUTO,87795,AMERICAN,MEDIUM SUV,GM,5927,7149,,11212,6499,8075,10025,12023,17675,7600,0,2152
0,01-11-2010,MANHEIM,2007,3,DODGE,CALIBER,Bas,4D WAGON,BLACK,AUTO,69003,AMERICAN,MEDIUM,CHRYSLER,7010,8433,,12176,7121,8197,11133,12151,17675,6500,0,825
0,1/18/2010,MANHEIM,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,GREY,AUTO,73855,TOP LINE ASIAN,MEDIUM,OTHER,8084,9993,12489,15439,7466,9358,11914,13746,5546,8135,0,686
0,1/18/2010,MANHEIM,2005,5,NISSAN,ALTIMA,Bas,4D SEDAN,SILVER,AUTO,72604,TOP LINE ASIAN,MEDIUM,OTHER,6184,7619,9961,11539,6693,8026,10167,11829,5546,7635,0,686
0,1/18/2010,MANHEIM,2004,6,CHEVROLET,MALIBU MAXX V6,LS,4D SEDAN LS,RED,AUTO,81271,AMERICAN,MEDIUM,GM,4161,5161,8059,,5285,6285,8676,9638,5546,5700,0,1373
0,1/25/2010,MANHEIM,2008,2,DODGE,CALIBER,SXT,4D WAGON SXT,BLACK,AUTO,82941,AMERICAN,MEDIUM,CHRYSLER,8372,9072,,,,10192,12876,13529,21973,7200,0,983
0,1/25/2010,MANHEIM,2005,5,HYUNDAI,SANTA FE 4WD V6,GLS,4D CUV 3.5L,BLUE,AUTO,55275,OTHER ASIAN,MEDIUM SUV,OTHER,7719,9399,11689,12788,6233,7479,8965,10757,18880,7200,0,920
0,2/22/2010,MANHEIM,2003,7,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,GREEN,AUTO,78847,AMERICAN,MEDIUM SUV,GM,5709,7197,9384,12000,5638,6781,9074,10337,17675,7700,0,2274
0,2/22/2010,MANHEIM,2004,6,HYUNDAI,SANTA FE 4WD V6,GLS,4D CUV 3.5L GLS,WHITE,AUTO,77735,OTHER ASIAN,MEDIUM SUV,OTHER,6100,7406,9387,11845,6518,7665,10057,11764,17675,8000,0,1155
0,03-01-2010,MANHEIM,2006,4,CHEVROLET,MALIBU MAXX V6,LT,4D SEDAN LT,GOLD,AUTO,75382,AMERICAN,MEDIUM,GM,6599,7832,10378,11480,6135,7525,9773,11041,18881,6300,0,1272
0,03-01-2010,MANHEIM,2008,2,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,46365,AMERICAN,MEDIUM,CHRYSLER,7899,,11060,11765,7600,8169,11067,11732,18881,7500,0,693
1,3/15/2010,MANHEIM,2004,6,ISUZU,ASCENDER 2WD 6C,Lux,SPORT UTILITY,RED,AUTO,60430,OTHER ASIAN,MEDIUM SUV,OTHER,,7896,10173,10916,6443,7547,9768,10652,18880,7300,0,1020
0,3/15/2010,MANHEIM,2004,6,CHEVROLET,TRAILBLAZER 4WD 6C,Nor,4D SUV 4.2L LS,SILVER,AUTO,87448,AMERICAN,MEDIUM SUV,GM,7143,,10692,,6594,8042,10757,12929,18880,8500,0,2152
1,3/15/2010,MANHEIM,2005,5,NISSAN,ALTIMA,Bas,4D SEDAN,BLUE,AUTO,86465,TOP LINE ASIAN,MEDIUM,OTHER,,8473,10446,11782,5948,7453,9301,11044,18880,7700,0,723
1,3/15/2010,MANHEIM,2002,8,NISSAN,ALTIMA,Bas,4D SEDAN,MAROON,AUTO,87110,TOP LINE ASIAN,MEDIUM,OTHER,4256,4920,6715,7442,4306,4978,,7317,18880,6200,0,1023
0,3/29/2010,MANHEIM,2005,5,CHEVROLET,CAVALIER 4C,Bas,4D SEDAN,BLUE,AUTO,83125,AMERICAN,COMPACT,GM,,4513,6506,7754,2847,3839,6239,7222,21973,5000,0,1243
0,3/29/2010,MANHEIM,2005,5,CHEVROLET,MALIBU MAXX V6,LS,4D SEDAN LS,WHITE,AUTO,76325,AMERICAN,MEDIUM,GM,5597,7071,8852,,5063,6382,,9715,21973,6800,0,1272
0,04-02-2010,MANHEIM,2002,8,CHEVROLET,CAVALIER 4C,Bas,4D SEDAN,BLUE,AUTO,87632,AMERICAN,COMPACT,GM,2174,3046,4470,5410,2128,,4710,5806,1191,4300,1,1543
0,04-05-2010,MANHEIM,2004,6,CHEVROLET,MALIBU MAXX V6,LT,4D SEDAN LS,GREY,AUTO,61565,AMERICAN,MEDIUM,GM,5150,6456,8325,9457,5719,7051,9096,10219,8172,6635,0,1118
1,04-12-2010,MANHEIM,2002,8,CHEVROLET,CAVALIER 4C,LS,2D COUPE LS,RED,AUTO,80476,AMERICAN,COMPACT,GM,2598,3616,5140,6511,2426,3292,5029,5802,5546,4400,0,1543
0,4/16/2010,MANHEIM,2004,6,CHEVROLET,CAVALIER 4C,Bas,4D SEDAN,GREEN,AUTO,96876,AMERICAN,COMPACT,GM,2994,3904,5883,,2532,3484,5379,7007,17675,4100,0,1341
0,6/14/2010,MANHEIM,2006,4,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L,WHITE,AUTO,81398,AMERICAN,MEDIUM SUV,GM,10393,12628,14868,16458,9475,,14160,16111,18880,8900,0,2152
0,6/14/2010,MANHEIM,2004,6,CHEVROLET,TRAILBLAZER 4WD 6C,Nor,4D SUV 4.2L LS,BLACK,AUTO,73695,AMERICAN,MEDIUM SUV,GM,,8030,,12551,6463,8255,10502,12307,18880,9100,0,1974
0,6/14/2010,MANHEIM,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,MAROON,MANUAL,72654,TOP LINE ASIAN,MEDIUM,OTHER,8135,9652,11526,12685,7154,8649,11038,12624,18880,7400,0,686
0,6/28/2010,MANHEIM,2007,3,DODGE,CALIBER,Bas,4D WAGON,BLUE,AUTO,88910,AMERICAN,MEDIUM,CHRYSLER,6466,7506,10322,11194,6361,7666,,11094,21973,6200,0,983
0,07-05-2010,MANHEIM,2005,5,NISSAN,ALTIMA,Bas,4D SEDAN,BLACK,AUTO,68206,TOP LINE ASIAN,MEDIUM,OTHER,5960,6892,9505,10635,5631,6749,9327,10360,18880,8435,0,630
0,07-12-2010,MANHEIM,2005,5,NISSAN,ALTIMA,Bas,4D SEDAN,BEIGE,MANUAL,50320,TOP LINE ASIAN,MEDIUM,OTHER,5962,6862,9694,10766,5581,6729,8865,10383,18881,7200,0,588
1,7/19/2010,MANHEIM,2005,5,NISSAN,ALTIMA,Bas,4D SEDAN,BLACK,AUTO,66989,TOP LINE ASIAN,MEDIUM,OTHER,,6876,9990,10939,5326,6638,8648,9938,17675,8435,0,630
0,7/19/2010,MANHEIM,2006,4,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L,WHITE,AUTO,96239,AMERICAN,MEDIUM SUV,GM,10184,12488,14196,16577,9311,11934,13773,16186,52492,6900,0,2351
0,7/19/2010,MANHEIM,2004,6,HONDA,ELEMENT 4WD,EX,4D SPORT UTILITY EX,ORANGE,AUTO,86058,TOP LINE ASIAN,SMALL SUV,OTHER,7856,9843,11224,12662,7294,9257,10411,12202,17675,8835,0,723
1,7/30/2010,MANHEIM,2004,6,CHEVROLET,TRAILBLAZER 4WD 6C,Nor,4D SUV 4.2L LS,GOLD,AUTO,76489,AMERICAN,MEDIUM SUV,GM,6549,8332,10554,12481,6813,,10787,12799,10315,7700,1,1974
0,08-02-2010,MANHEIM,2005,5,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,MAROON,AUTO,83536,AMERICAN,MEDIUM SUV,GM,7768,9662,11817,13892,7403,9401,12037,13984,18880,7900,0,2152
0,07-06-2010,MANHEIM,2005,5,NISSAN,ALTIMA,Bas,4D SEDAN,WHITE,AUTO,79986,TOP LINE ASIAN,MEDIUM,OTHER,5847,6816,9368,10543,5631,6749,9327,10360,20207,7200,0,686
0,07-06-2010,MANHEIM,2003,7,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,BROWN,AUTO,90676,AMERICAN,MEDIUM SUV,GM,5507,7013,9805,11203,5083,6527,8987,10535,20207,7400,0,2651
0,11/23/2010,MANHEIM,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN 2.5 S,BLACK,AUTO,87615,TOP LINE ASIAN,MEDIUM,OTHER,,8713,11253,12730,6881,8386,10355,12119,25100,8300,0,723
0,12-07-2010,MANHEIM,2007,3,DODGE,CALIBER,Bas,4D WAGON,RED,AUTO,69533,AMERICAN,MEDIUM,CHRYSLER,6330,7654,10065,11405,6586,7986,,11216,19662,7020,0,825
0,12/14/2010,MANHEIM,2005,5,CHEVROLET,CAVALIER 4C,Bas,4D SEDAN,BLACK,AUTO,99040,AMERICAN,COMPACT,GM,2846,3872,5663,,3169,4465,6239,7703,18822,4365,0,1341
0,12/21/2010,MANHEIM,2003,7,HONDA,ELEMENT 4WD,EX,4D SPORT UTILITY EX,SILVER,AUTO,86674,TOP LINE ASIAN,SMALL SUV,OTHER,6783,8476,10024,11351,6284,7651,9329,10717,52644,7500,0,1023
1,11-03-2009,OTHER,2005,4,CHEVROLET,MALIBU MAXX V6,LS,4D SEDAN LS,GOLD,AUTO,67548,AMERICAN,MEDIUM,GM,5169,6472,6083,7490,,6472,6083,7490,1235,5150,1,1118
0,11-10-2009,OTHER,2004,5,CHEVROLET,TRAILBLAZER 4WD 6C,Nor,4D SUV 4.2L LS,GREY,AUTO,84901,AMERICAN,MEDIUM SUV,GM,6605,8283,7633,9446,6614,8118,10279,11672,3453,8330,0,2152
0,12-08-2009,OTHER,2002,7,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,BLUE,AUTO,90075,AMERICAN,MEDIUM SUV,GM,4894,5915,8278,9537,5182,6149,8336,9281,3453,7230,0,2651
0,2/16/2010,OTHER,2005,5,NISSAN,ALTIMA,SE,4D SEDAN SE,BLUE,AUTO,85105,TOP LINE ASIAN,MEDIUM,OTHER,7537,8942,11517,13401,7731,9014,11565,,3453,7275,0,723
0,2/16/2010,OTHER,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,SILVER,AUTO,73220,AMERICAN,MEDIUM,CHRYSLER,7536,8974,,12842,7667,9147,10865,12326,3453,6310,0,920
0,03-02-2010,OTHER,2005,5,NISSAN,ALTIMA,Bas,4D SEDAN,BLUE,AUTO,74467,TOP LINE ASIAN,MEDIUM,OTHER,6597,7912,10131,11794,6240,8031,9959,12316,3453,7925,0,686
0,3/16/2010,OTHER,2005,5,CHEVROLET,MALIBU MAXX V6,LS,4D SEDAN LS,SILVER,AUTO,70078,AMERICAN,MEDIUM,GM,5547,7056,8657,10328,5086,6657,8099,,3453,7225,0,1272
0,10-12-2010,OTHER,2008,2,NISSAN,ALTIMA,Bas,4D SEDAN,SILVER,AUTO,72811,TOP LINE ASIAN,MEDIUM,OTHER,12097,13566,,17449,13210,14342,16702,17852,3453,9375,0,686
1,10-12-2010,OTHER,2007,3,NISSAN,ALTIMA,Bas,4D SEDAN,GREY,AUTO,84393,TOP LINE ASIAN,MEDIUM,OTHER,9941,11624,13680,15964,9941,11624,13680,15964,3453,9720,0,723
0,11-09-2010,OTHER,2005,5,NISSAN,ALTIMA,Bas,4D SEDAN,GREY,AUTO,67347,TOP LINE ASIAN,MEDIUM,OTHER,5562,7008,8723,10764,5252,6637,8588,9822,1235,8280,1,630
0,11/16/2010,OTHER,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,GREY,AUTO,70658,TOP LINE ASIAN,MEDIUM,OTHER,6556,8352,10699,12307,6381,,9859,11505,1235,7580,1,686
0,11/23/2010,OTHER,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,RED,AUTO,93137,AMERICAN,MEDIUM,CHRYSLER,6622,7845,10463,11424,7114,8270,10814,11947,1235,5565,1,1053
0,11/30/2010,OTHER,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,GREY,AUTO,81526,TOP LINE ASIAN,MEDIUM,OTHER,6062,,10392,11307,7215,9307,10133,12269,1235,7380,1,723
0,12-07-2010,OTHER,2004,6,NISSAN,ALTIMA,Bas,4D SEDAN,SILVER,AUTO,82907,TOP LINE ASIAN,MEDIUM,OTHER,4255,5361,7198,8525,,4091,6852,7402,3453,7780,0,723
0,4/13/2009,OTHER,2007,2,CHEVROLET,AVEO 1.6L I4 EFI / M,LS,4D SEDAN LS,BLUE,MANUAL,39297,AMERICAN,COMPACT,GM,5474,,6412,7532,5474,6511,6412,7532,20234,5205,0,582
0,4/17/2009,OTHER,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,SILVER,AUTO,68378,AMERICAN,MEDIUM,GM,6311,7450,7316,8546,6311,7450,7316,8546,99750,6500,0,923
0,4/17/2009,OTHER,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,MAROON,AUTO,71172,AMERICAN,MEDIUM,GM,6311,7450,7316,8546,6311,7450,7316,8546,99750,5700,0,1038
0,4/17/2009,OTHER,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,GOLD,AUTO,64838,AMERICAN,MEDIUM,GM,6311,7450,7316,8546,6311,7450,7316,8546,21053,6300,0,923
0,4/17/2009,OTHER,2004,5,CHEVROLET,MALIBU 4C 2.2L I4 MP,Cla,4D SEDAN CLASSIC,BLUE,AUTO,41505,AMERICAN,MEDIUM,GM,3486,5019,4265,5921,3486,5019,4265,5921,21053,4400,0,834
0,05-05-2009,OTHER,2005,4,CHEVROLET,MALIBU 4C 2.2L I4 MP,Bas,4D SEDAN,WHITE,AUTO,43812,AMERICAN,MEDIUM,GM,,6321,5797,,4905,6321,,7327,21053,6205,0,764
0,05-05-2009,OTHER,2004,5,CHRYSLER,SEBRING 4C 2.4L I-4,Bas,2D CONVERTIBLE,WHITE,AUTO,80985,AMERICAN,MEDIUM,CHRYSLER,3734,5149,4533,6061,3734,5149,,6061,20234,3690,0,1243
0,7/28/2009,OTHER,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,SILVER,AUTO,68089,AMERICAN,MEDIUM,GM,6408,7588,7421,,6685,8129,7720,9279,21053,6605,0,923
0,08-11-2009,OTHER,2005,4,CHEVROLET,MALIBU 4C 2.2L I4 MP,Bas,4D SEDAN,WHITE,AUTO,83698,AMERICAN,MEDIUM,GM,4883,,5774,7291,4262,5263,5103,6184,21053,5090,0,1113
0,8/21/2009,OTHER,2005,4,CHEVROLET,MALIBU 4C 2.2L I4 MP,Cla,4D SEDAN CLASSIC,SILVER,AUTO,58764,AMERICAN,MEDIUM,GM,4408,5962,5261,6939,3231,4363,3989,5212,99750,5800,0,920
0,8/21/2009,OTHER,2005,4,CHEVROLET,MALIBU 4C 2.2L I4 MP,Cla,4D SEDAN CLASSIC,RED,AUTO,60471,AMERICAN,MEDIUM,GM,4510,6071,5371,7057,4203,5792,5039,6755,99750,5300,0,1020
1,8/21/2009,OTHER,2005,4,CHEVROLET,MALIBU 4C 2.2L I4 MP,Cla,4D SEDAN CLASSIC,WHITE,AUTO,46766,AMERICAN,MEDIUM,GM,4408,5962,,6939,4401,5966,5253,6943,99750,5800,0,834
0,8/21/2009,OTHER,2005,4,CHEVROLET,MALIBU 4C 2.2L I4 MP,Cla,4D SEDAN CLASSIC,GOLD,AUTO,68383,AMERICAN,MEDIUM,GM,4408,5962,5261,,4203,5792,5039,6755,99750,5600,0,1020
0,09-01-2009,OTHER,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,BLACK,AUTO,58641,AMERICAN,MEDIUM,GM,6599,7708,7627,8825,6658,7783,7691,8906,21053,6705,0,837
0,09-08-2009,OTHER,2004,5,CHEVROLET,MALIBU 4C 2.2L I4 MP,Cla,4D SEDAN CLASSIC,SILVER,AUTO,79697,AMERICAN,MEDIUM,GM,3448,5029,4224,5931,3128,4589,3878,,20234,3090,0,1155
1,09-08-2009,OTHER,2006,3,DODGE,STRATUS 4C 2.4L I4 S,SXT,4D SEDAN,BLUE,AUTO,79086,AMERICAN,MEDIUM,CHRYSLER,4671,5923,5545,6897,4671,5923,5545,6897,20234,4690,0,1155
0,09-11-2009,OTHER,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,BLUE,AUTO,66076,AMERICAN,MEDIUM,GM,6705,7922,7741,9056,5429,6724,9027,10549,99750,7300,0,923
0,09-11-2009,OTHER,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,BLUE,AUTO,64480,AMERICAN,MEDIUM,GM,6705,7922,7741,9056,5429,,,10549,99750,7500,0,923
0,12/22/2009,OTHER,2008,1,DODGE,CALIBER,SE,4D WAGON,GREY,AUTO,44763,AMERICAN,MEDIUM,CHRYSLER,6893,7413,10935,11495,7901,8625,11062,11767,21053,6905,0,693
1,01-05-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,WHITE,AUTO,52254,AMERICAN,MEDIUM,CHRYSLER,,7439,10670,11284,,7439,10670,11284,20234,7005,0,754
0,01-05-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLUE,AUTO,51232,AMERICAN,MEDIUM,CHRYSLER,6860,7439,10670,,7208,7783,11086,11539,20234,6405,0,754
1,5/17/2010,OTHER,2007,3,DODGE,CALIBER,Bas,4D WAGON,SILVER,AUTO,75466,AMERICAN,MEDIUM,CHRYSLER,6947,8149,10679,11755,6517,7417,10405,11237,21053,6605,0,920
0,6/18/2010,OTHER,2004,6,FORD,RANGER PICKUP 4WD V6,,REG CAB 4.0L XL,GOLD,AUTO,66705,AMERICAN,SMALL TRUCK,FORD,0,0,,0,0,0,0,0,99750,6200,0,1020
1,6/22/2010,OTHER,2007,3,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L,SILVER,AUTO,91323,AMERICAN,MEDIUM SUV,GM,14256,16820,18657,20535,13450,16136,,20013,21053,9930,0,2351
0,6/28/2010,OTHER,2005,5,NISSAN,ALTIMA,Bas,4D SEDAN,GREY,AUTO,87655,TOP LINE ASIAN,MEDIUM,OTHER,6105,7612,9573,11409,5524,,9244,11089,21053,7305,0,723
0,10/26/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,67953,AMERICAN,MEDIUM,CHRYSLER,7025,8096,10902,12006,7753,9083,11625,12721,21053,6405,0,825
1,10/26/2010,OTHER,2005,5,NISSAN,ALTIMA,Bas,4D SEDAN,SILVER,AUTO,72107,TOP LINE ASIAN,MEDIUM,OTHER,5865,7507,9643,11485,5579,6669,8833,10114,21053,6905,0,686
0,11-09-2010,OTHER,2007,3,DODGE,CALIBER,Bas,4D WAGON SE,GREY,MANUAL,43590,AMERICAN,MEDIUM,CHRYSLER,5757,6721,9389,10342,5237,6678,8892,10159,21053,6105,0,693
0,11-09-2010,OTHER,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,WHITE,AUTO,82478,TOP LINE ASIAN,MEDIUM,OTHER,6877,,10740,12216,7866,9178,11205,13045,21053,7805,0,723
0,11/22/2010,OTHER,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,RED,AUTO,84231,TOP LINE ASIAN,MEDIUM,OTHER,6210,7892,10293,11931,6467,7973,9823,11246,21053,8105,0,723
0,11/23/2010,OTHER,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,RED,AUTO,65023,AMERICAN,MEDIUM,CHRYSLER,6622,7845,10463,11424,6418,7794,10321,11735,21053,6705,0,825
0,8/30/2010,MANHEIM,2007,3,DODGE,CALIBER,Bas,4D WAGON SE,SILVER,MANUAL,57552,AMERICAN,MEDIUM,CHRYSLER,6435,7529,9820,10861,5666,6534,9121,9866,19619,6500,0,754
0,09-06-2010,MANHEIM,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,GREY,AUTO,58960,AMERICAN,MEDIUM,CHRYSLER,6904,8311,10621,12027,6645,7898,10481,11465,19638,6735,0,754
0,09-06-2010,MANHEIM,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,BLACK,AUTO,77406,TOP LINE ASIAN,MEDIUM,OTHER,7732,9145,11541,13144,6994,,10230,11812,19638,8200,0,686
0,9/13/2010,MANHEIM,2007,3,NISSAN,ALTIMA,Bas,4D SEDAN,WHITE,AUTO,67929,TOP LINE ASIAN,MEDIUM,OTHER,10838,12405,14308,16644,10057,11368,14446,15616,8172,10300,0,630
1,9/13/2010,MANHEIM,2005,5,CHEVROLET,MALIBU MAXX V6,LS,4D SEDAN LS,BLACK,AUTO,80390,AMERICAN,MEDIUM,GM,4710,6044,8310,9521,5170,6305,8129,9551,17675,5900,0,1373
0,9/20/2010,MANHEIM,2007,3,NISSAN,ALTIMA,Bas,4D SEDAN,BLUE,AUTO,71505,TOP LINE ASIAN,MEDIUM,OTHER,10624,12359,14805,16823,10253,11624,14031,15719,52598,10000,0,686
0,9/20/2010,MANHEIM,2007,3,NISSAN,ALTIMA,Bas,4D SEDAN,BLACK,AUTO,92006,TOP LINE ASIAN,MEDIUM,OTHER,10624,12359,14805,16823,9400,10727,13608,14756,52598,10500,0,765
0,9/27/2010,MANHEIM,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,BLACK,AUTO,85516,TOP LINE ASIAN,MEDIUM,OTHER,7230,8794,11036,12321,6877,8726,10740,12216,21973,8000,0,723
